Desc	Orthogroup	Achatina_immaculata	Biomphalaria_glabrata	Biomphalaria_straminea	Chrysomallon_squamiferum	Crassostrea_gigas	Cyclina_sinensis	Haliotis_rubra	Magallana_hongkongensis	Marisa_cornuarietis	Octopus_sinensis	Pinctada_fucata_martensii	Pomacea_canaliculata	Scapharca_Anadara_broughtonii
(null)	OG0026252	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026253	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026254	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026260	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026263	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026264	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026265	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026266	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026267	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026268	1	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0026270	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026272	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026275	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026276	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026277	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026278	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026279	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026281	1	0	0	0	0	0	0	0	0	0	0	0	1
(null)	OG0026284	1	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0026287	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026289	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026292	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026293	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026295	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026298	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026300	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026301	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026305	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026307	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026308	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0026310	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026311	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026313	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026317	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026318	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026319	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026321	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026326	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026328	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026330	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026332	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026333	1	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0026335	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026337	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0026338	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026339	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026341	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026344	1	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0026351	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026352	1	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0026353	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026355	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026358	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026362	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026365	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0026368	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026369	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026376	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026380	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026388	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026389	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026392	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026394	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026396	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026398	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026402	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026405	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0026406	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026408	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026410	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026411	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026412	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026414	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026416	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026419	1	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0026423	1	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0026425	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0026426	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026430	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026434	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026436	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0026437	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026439	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026440	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026442	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026443	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026446	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026447	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026448	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026450	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026451	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026452	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026453	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026459	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026460	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026461	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026463	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026464	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026466	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026467	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026468	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026469	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026473	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0026476	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026479	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026480	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026481	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026486	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026489	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026492	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026494	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026496	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026498	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026499	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026500	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026501	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026505	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0026506	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0026507	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026508	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026511	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026513	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026515	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026516	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026519	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026520	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026521	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0026522	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026526	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0026527	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0026529	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026530	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026542	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026543	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026544	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026545	1	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0026547	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0026548	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026549	0	1	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0026550	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026551	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026552	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026553	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026554	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026555	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026556	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026557	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026558	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026559	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026560	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026561	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026562	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026563	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026564	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026565	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026566	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026567	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026568	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026569	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026571	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026572	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026573	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026574	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026575	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026576	0	1	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0026577	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026579	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026580	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026581	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026582	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026583	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026584	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026585	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026587	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026588	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026589	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026590	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026591	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026592	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026593	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026594	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026595	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026596	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026597	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026598	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026599	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026601	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026602	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026603	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026604	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026605	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026606	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026607	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026608	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026609	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026610	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026611	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026612	0	1	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0026613	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026614	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026615	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026616	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026617	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026618	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026619	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026620	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026621	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026622	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026623	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026624	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026625	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026626	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026627	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026628	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026629	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026630	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026631	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026632	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026633	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026634	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026635	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026636	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026637	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026638	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026639	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026640	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026641	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026642	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026643	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026644	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026645	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026647	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026648	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026649	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026650	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026651	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026653	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026654	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026655	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026656	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026657	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026658	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026659	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026660	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026661	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026663	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026664	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026665	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026666	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026667	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026668	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026671	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026672	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026673	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026674	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026675	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026676	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026677	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026678	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026679	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026680	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026681	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026682	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026683	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026684	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026685	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026686	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026687	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026688	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026689	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026690	0	1	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0026691	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026692	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026693	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026694	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026695	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026696	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026698	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026699	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026700	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026701	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026702	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026703	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026704	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026705	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026706	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026707	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026708	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026709	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026710	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026711	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026712	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026713	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026714	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026715	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026716	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026717	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026718	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026719	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026720	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026721	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026722	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026723	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0026725	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026726	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026727	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026728	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026729	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026730	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026731	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026732	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026733	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026734	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026735	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026736	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026737	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026738	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026739	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026740	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026741	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026742	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026743	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026744	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026745	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026746	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026747	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026748	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026749	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026750	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026751	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026752	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026753	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026754	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026755	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026756	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026757	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026758	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026759	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026760	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026761	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026762	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026763	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026764	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026765	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026766	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026767	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026768	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026769	0	1	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0026770	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026771	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026772	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026773	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026774	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026775	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026776	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026777	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026778	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026779	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026780	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026781	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026782	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026783	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026784	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026785	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026786	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026787	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026788	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026789	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026790	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026791	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026792	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026793	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026794	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026795	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0026796	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026797	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026798	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026799	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026800	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026801	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026802	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026803	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026804	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0026806	0	1	1	0	0	0	0	0	0	0	0	0	0
